,id_lot,nb_piece,prix_tva_normale,prix_HT,prix_m2_HT
2029,30_180_AteliersSaint-Germain_Bouygues,1.0,180000.0,150000.0,4973.47
2030,32_205_AteliersSaint-Germain_Bouygues,1.0,205000.0,170833.33,5261.27
2031,32_AteliersSaint-Germain_Bouygues,1.0,210000.0,175000.0,5414.6
2032,33_210_AteliersSaint-Germain_Bouygues,1.0,210000.0,175000.0,5298.21
2033,36_215_AteliersSaint-Germain_Bouygues,1.0,215000.0,179166.67,4862.05
2034,41_1_AteliersSaint-Germain_Bouygues,1.0,220000.0,183333.33,4448.76
2035,53_1_AteliersSaint-Germain_Bouygues,2.0,280000.0,233333.33,4381.02
2036,53_AteliersSaint-Germain_Bouygues,2.0,285000.0,237500.0,4456.75
2037,87_2_AteliersSaint-Germain_Bouygues,4.0,302320.0,251933.33,2881.21
2038,87_3_AteliersSaint-Germain_Bouygues,4.0,302320.0,251933.33,2881.21
2039,62_6_AteliersSaint-Germain_Bouygues,3.0,308000.0,256666.67,4102.07
2040,62_7_AteliersSaint-Germain_Bouygues,3.0,308000.0,256666.67,4083.15
2041,61_9_AteliersSaint-Germain_Bouygues,3.0,310000.0,258333.33,4185.57
2042,62_7__1_AteliersSaint-Germain_Bouygues,3.0,312000.0,260000.0,4167.33
2043,62_6__1_AteliersSaint-Germain_Bouygues,3.0,317000.0,264166.67,4228.02
2044,97_8_AteliersSaint-Germain_Bouygues,4.0,423800.0,353166.67,3612.22
2045,49_350Thiers_Bouygues,2.0,243000.0,202500.0,4070.35
2046,57_350Thiers_Bouygues,2.0,275000.0,229166.67,4016.94
2047,67_350Thiers_Bouygues,3.0,284000.0,236666.67,3482.95
2048,64_1_350Thiers_Bouygues,3.0,290000.0,241666.67,3729.42
2049,64_3_350Thiers_Bouygues,3.0,304000.0,253333.33,3903.44
2050,62_4_350Thiers_Bouygues,3.0,322000.0,268333.33,4286.47
2051,71_2_350Thiers_Bouygues,3.0,337000.0,280833.33,3914.05
2052,85_350Thiers_Bouygues,4.0,360000.0,300000.0,3529.41
2053,77_1_350Thiers_Bouygues,4.0,360000.0,300000.0,3883.5
2054,73_4_350Thiers_Bouygues,3.0,364000.0,303333.33,4124.18
2055,85_1_350Thiers_Bouygues,4.0,379000.0,315833.33,3715.69
2056,81_1_350Thiers_Bouygues,4.0,388000.0,323333.33,3974.6
2057,81_2_350Thiers_Bouygues,4.0,388000.0,323333.33,3974.6
2058,89_1_350Thiers_Bouygues,4.0,389000.0,324166.67,3609.87
2059,81_3_350Thiers_Bouygues,4.0,406000.0,338333.33,4158.98
2060,84_2_350Thiers_Bouygues,4.0,,,
2061,84_3_350Thiers_Bouygues,4.0,433000.0,360833.33,4272.75
2062,78_4_350Thiers_Bouygues,4.0,452000.0,376666.67,4786.11
2063,92_2_350Thiers_Bouygues,4.0,468000.0,390000.0,4232.23
2064,97_2_350Thiers_Bouygues,5.0,525000.0,437500.0,4491.79
2065,118_4_350Thiers_Bouygues,5.0,567000.0,472500.0,3995.77
2066,118_5_350Thiers_Bouygues,5.0,592000.0,493333.33,4171.95
2067,94_ARGIAMENDIAN_Bouygues,4.0,332000.0,276666.67,2943.26
2068,94__1_ARGIAMENDIAN_Bouygues,4.0,336000.0,280000.0,2978.72
2069,94__2_ARGIAMENDIAN_Bouygues,4.0,338000.0,281666.67,2996.45
2070,94__3_ARGIAMENDIAN_Bouygues,4.0,340000.0,283333.33,3014.18
2071,94__4_ARGIAMENDIAN_Bouygues,4.0,342000.0,285000.0,3031.91
2072,94__5_ARGIAMENDIAN_Bouygues,4.0,344000.0,286666.67,3049.65
2073,94__6_ARGIAMENDIAN_Bouygues,4.0,346000.0,288333.33,3067.38
2074,94__7_ARGIAMENDIAN_Bouygues,4.0,350000.0,291666.67,3102.84
2075,94__8_ARGIAMENDIAN_Bouygues,4.0,352000.0,293333.33,3120.57
2076,94__9_ARGIAMENDIAN_Bouygues,4.0,358000.0,298333.33,3173.76
2077,105_ARGIAMENDIAN_Bouygues,5.0,361000.0,300833.33,2865.08
2078,105__1_ARGIAMENDIAN_Bouygues,5.0,384000.0,320000.0,3047.62
2079,105__2_ARGIAMENDIAN_Bouygues,5.0,388000.0,323333.33,3079.37
2080,105__3_ARGIAMENDIAN_Bouygues,5.0,392000.0,326666.67,3111.11
2081,105__4_ARGIAMENDIAN_Bouygues,5.0,396000.0,330000.0,3142.86
2082,105__5_ARGIAMENDIAN_Bouygues,5.0,400000.0,333333.33,3174.6
2083,105__6_ARGIAMENDIAN_Bouygues,5.0,429000.0,357500.0,3404.76
2084,111_ARGIAMENDIAN_Bouygues,5.0,460000.0,383333.33,3453.45
2085,41_1_GRANBOS_Bouygues,2.0,223000.0,185833.33,4482.23
2086,40_GRANBOS_Bouygues,2.0,225000.0,187500.0,4580.99
2087,40_2_GRANBOS_Bouygues,2.0,230000.0,191666.67,4697.71
2088,41_2_GRANBOS_Bouygues,2.0,230000.0,191666.67,4622.93
2089,40_1_GRANBOS_Bouygues,2.0,240000.0,200000.0,4929.75
2090,60_GRANBOS_Bouygues,3.0,292000.0,243333.33,4053.53
2091,56_1_GRANBOS_Bouygues,3.0,302000.0,251666.67,4437.0
2092,61_2_GRANBOS_Bouygues,3.0,302000.0,251666.67,4122.98
2093,56_3_GRANBOS_Bouygues,3.0,307000.0,255833.33,4510.46
2094,59_1_GRANBOS_Bouygues,3.0,317000.0,264166.67,4413.08
2095,59_GRANBOS_Bouygues,3.0,322000.0,268333.33,4500.73
2096,78_GRANBOS_Bouygues,4.0,420000.0,350000.0,4436.56
2097,68_4_GRANBOS_Bouygues,3.0,430000.0,358333.33,5254.92
2098,87_1_GRANBOS_Bouygues,4.0,480000.0,400000.0,4579.28
2099,87_GRANBOS_Bouygues,4.0,485000.0,404166.67,4620.1
2100,90_4_GRANBOS_Bouygues,3.0,565000.0,470833.33,5224.52
2101,99_4_GRANBOS_Bouygues,4.0,570000.0,475000.0,4775.79
2102,107_2_GRANBOS_Bouygues,4.0,640000.0,533333.33,4942.39
2103,114_2_GRANBOS_Bouygues,4.0,680000.0,566666.67,4947.76
2104,114_3_GRANBOS_Bouygues,4.0,720000.0,600000.0,5238.8
2105,89_LEROCHER_Bouygues,4.0,332000.0,276666.67,3104.78
2106,89__1_LEROCHER_Bouygues,4.0,337000.0,280833.33,3144.83
2107,89__2_LEROCHER_Bouygues,4.0,337000.0,280833.33,3144.83
2108,89__3_LEROCHER_Bouygues,4.0,337000.0,280833.33,3151.54
2109,89__4_LEROCHER_Bouygues,4.0,342000.0,285000.0,3198.29
2110,105_LEROCHER_Bouygues,5.0,375000.0,312500.0,2971.38
2111,105__1_LEROCHER_Bouygues,5.0,380000.0,316666.67,3011.0
2112,105__2_LEROCHER_Bouygues,5.0,383000.0,319166.67,3035.35
2113,105__3_LEROCHER_Bouygues,5.0,383000.0,319166.67,3035.35
2114,42_VILLAELENA_Bouygues,2.0,174000.0,145000.0,3442.55
2115,42_1_VILLAELENA_Bouygues,2.0,182000.0,151666.67,3609.39
2116,42_1__1_VILLAELENA_Bouygues,2.0,186000.0,155000.0,3679.96
2117,64_VILLAELENA_Bouygues,3.0,252000.0,210000.0,3263.91
2118,64_1_VILLAELENA_Bouygues,3.0,253000.0,210833.33,3276.86
2119,64_1__1_VILLAELENA_Bouygues,3.0,274000.0,228333.33,3548.85
2120,89_VILLAELENA_Bouygues,4.0,317000.0,264166.67,2955.55
2121,88_VILLAELENA_Bouygues,4.0,319000.0,265833.33,3007.84
2122,89__1_VILLAELENA_Bouygues,4.0,322000.0,268333.33,3011.26
2123,89__2_VILLAELENA_Bouygues,4.0,327000.0,272500.0,3058.02
2124,89__3_VILLAELENA_Bouygues,4.0,327000.0,272500.0,3058.02
2125,89__4_VILLAELENA_Bouygues,4.0,327000.0,272500.0,3058.02
2126,90_VILLAELENA_Bouygues,4.0,335000.0,279166.67,3085.74
2127,105_VILLAELENA_Bouygues,5.0,370000.0,308333.33,2921.48
2128,104_VILLAELENA_Bouygues,5.0,377000.0,314166.67,2992.35
2129,104__1_VILLAELENA_Bouygues,5.0,384000.0,320000.0,3047.91
2130,39_4_BAYA_Bouygues,2.0,254000.0,211666.67,5302.27
2131,51_BAYA_Bouygues,2.0,256000.0,213333.33,4169.92
2132,63_BAYA_Bouygues,3.0,335000.0,279166.67,4409.52
2133,64_BAYA_Bouygues,3.0,347000.0,289166.67,4451.46
2134,61_1_BAYA_Bouygues,3.0,352000.0,293333.33,4736.53
2135,64_1_BAYA_Bouygues,3.0,352000.0,293333.33,4548.51
2136,63_1_BAYA_Bouygues,3.0,356000.0,296666.67,4681.5
2137,68_BAYA_Bouygues,3.0,356000.0,296666.67,4355.06
2138,65_1_BAYA_Bouygues,3.0,357000.0,297500.0,4544.07
2139,61_2_BAYA_Bouygues,3.0,362000.0,301666.67,4871.09
2140,61_3_BAYA_Bouygues,3.0,372000.0,310000.0,5005.65
2141,62_4_BAYA_Bouygues,2.0,375000.0,312500.0,4978.49
2142,61_4_BAYA_Bouygues,3.0,382000.0,318333.33,5137.72
2143,65_3_BAYA_Bouygues,3.0,383000.0,319166.67,4875.01
2144,78_4_BAYA_Bouygues,3.0,479000.0,399166.67,5102.48
2145,76_4_BAYA_Bouygues,3.0,485000.0,404166.67,5257.79
2146,98_1_BAYA_Bouygues,4.0,510000.0,425000.0,4310.78
2147,98_2_BAYA_Bouygues,4.0,520000.0,433333.33,4394.86
2148,97_1_BAYA_Bouygues,4.0,525000.0,437500.0,4498.71
2149,97_2_BAYA_Bouygues,4.0,535000.0,445833.33,4592.43
2150,85_3_BAYA_Bouygues,4.0,545000.0,454166.67,5336.86
2151,84_4_BAYA_Bouygues,4.0,560000.0,466666.67,5516.81
2152,60_VILLAANNA_Bouygues,3.0,238250.0,198541.67,3262.8
2153,41_VILLAANNA_Bouygues,2.0,245000.0,204166.67,4925.61
2154,41_1_VILLAANNA_Bouygues,2.0,265000.0,220833.33,5327.7
2155,41_1__1_VILLAANNA_Bouygues,2.0,268000.0,223333.33,5388.02
2156,58_1_VILLAANNA_Bouygues,3.0,343000.0,285833.33,4870.22
2157,60_1_VILLAANNA_Bouygues,3.0,356000.0,296666.67,4869.77
2158,85_VILLAANNA_Bouygues,4.0,485000.0,404166.67,4702.89
2159,85_1_VILLAANNA_Bouygues,4.0,496000.0,413333.33,4809.0
2160,92_1_VILLAANNA_Bouygues,4.0,530000.0,441666.67,4763.96
2161,88_LEDOMAINEDEBEAUPREAU_Bouygues,4.0,388000.0,323333.33,3672.99
2162,88__1_LEDOMAINEDEBEAUPREAU_Bouygues,4.0,388000.0,323333.33,3672.99
2163,88__2_LEDOMAINEDEBEAUPREAU_Bouygues,4.0,388000.0,323333.33,3672.99
2164,118_LEDOMAINEDEBEAUPREAU_Bouygues,5.0,535000.0,445833.33,3778.25
2165,85_LEDOMAINEDUCOUDRAY_Bouygues,4.0,354000.0,295000.0,3464.07
2166,29_1_Esquisse_Bouygues,1.0,155000.0,129166.67,4349.05
2167,29_5_Esquisse_Bouygues,1.0,179000.0,149166.67,5056.5
2168,41_2_Esquisse_Bouygues,2.0,205000.0,170833.33,4156.53
2169,38_7_Esquisse_Bouygues,1.0,209000.0,174166.67,4547.43
2170,43_3_Esquisse_Bouygues,2.0,213000.0,177500.0,4071.1
2171,43_3__1_Esquisse_Bouygues,2.0,213000.0,177500.0,4052.51
2172,45_3_Esquisse_Bouygues,2.0,223000.0,185833.33,4084.25
2173,39_7_Esquisse_Bouygues,2.0,227000.0,189166.67,4776.94
2174,45_2_Esquisse_Bouygues,2.0,231000.0,192500.0,4258.85
2175,41_4_Esquisse_Bouygues,2.0,232000.0,193333.33,4703.97
2176,41_4__1_Esquisse_Bouygues,2.0,232000.0,193333.33,4703.97
2177,45_5_Esquisse_Bouygues,2.0,239000.0,199166.67,4377.29
2178,41_6_Esquisse_Bouygues,2.0,242000.0,201666.67,4906.73
2179,41_6__1_Esquisse_Bouygues,2.0,244000.0,203333.33,4947.28
2180,46_4_Esquisse_Bouygues,2.0,246000.0,205000.0,4389.72
2181,43_5_Esquisse_Bouygues,2.0,246000.0,205000.0,4701.83
2182,47_2_Esquisse_Bouygues,2.0,250000.0,208333.33,4349.34
2183,47_3_Esquisse_Bouygues,2.0,255000.0,212500.0,4436.33
2184,43_7_Esquisse_Bouygues,2.0,256000.0,213333.33,4904.21
2185,47_4_Esquisse_Bouygues,2.0,260000.0,216666.67,4523.31
2186,45_6_Esquisse_Bouygues,2.0,261000.0,217500.0,4780.22
2187,47_5_Esquisse_Bouygues,2.0,265000.0,220833.33,4610.3
2188,47_6_Esquisse_Bouygues,2.0,270000.0,225000.0,4736.84
2189,46_7_Esquisse_Bouygues,2.0,271000.0,225833.33,4867.1
2190,53_3_Esquisse_Bouygues,3.0,273000.0,227500.0,4276.32
2191,62_4_Esquisse_Bouygues,3.0,297000.0,247500.0,3941.08
2192,62_6_Esquisse_Bouygues,3.0,313000.0,260833.33,4180.02
2193,61_3_Esquisse_Bouygues,3.0,315000.0,262500.0,4240.71
2194,61_6_Esquisse_Bouygues,3.0,330000.0,275000.0,4493.46
2195,71_3_Esquisse_Bouygues,3.0,347000.0,289166.67,4055.63
2196,71_5_Esquisse_Bouygues,3.0,352000.0,293333.33,4114.07
2197,71_6_Esquisse_Bouygues,3.0,360000.0,300000.0,4207.57
2198,69_3_Esquisse_Bouygues,3.0,370000.0,308333.33,4468.6
2199,69_4_Esquisse_Bouygues,3.0,375000.0,312500.0,4515.9
2200,69_5_Esquisse_Bouygues,3.0,380000.0,316666.67,4569.5
2201,69_6_Esquisse_Bouygues,3.0,385000.0,320833.33,4629.63
2202,80_7_Esquisse_Bouygues,3.0,455000.0,379166.67,4704.3
2203,84_7_Esquisse_Bouygues,3.0,468000.0,390000.0,4642.86
2204,82_7_Esquisse_Bouygues,3.0,480000.0,400000.0,4825.09
2205,101_7_Esquisse_Bouygues,4.0,650000.0,541666.67,5341.88
2206,115_7_Esquisse_Bouygues,4.0,700000.0,583333.33,5068.06
2207,37_1_Alba_Bouygues,2.0,137000.1895734597,114166.82,3085.59
2208,37_4_Alba_Bouygues,2.0,144000.0,120000.0,3243.24
2209,37_5_Alba_Bouygues,2.0,162000.0,135000.0,3570.48
2210,40_4_Alba_Bouygues,2.0,162999.8104265403,135833.18,3378.09
2211,42_4_Alba_Bouygues,2.0,163999.62085308056,136666.35,3233.94
2212,63_5_Alba_Bouygues,3.0,201000.5687203792,167500.47,2651.58
2213,61_4_Alba_Bouygues,3.0,202000.37914691944,168333.65,2753.7
2214,68_5_Alba_Bouygues,3.0,217999.62085308056,181666.35,2654.0
2215,70_5_Alba_Bouygues,3.0,223999.62085308056,186666.35,2649.63
2216,28_1_DomaineSaintJean_Bouygues,1.0,199000.0,165833.33,5818.71
2217,63_1_DomaineSaintJean_Bouygues,3.0,395000.0,329166.67,5224.87
2218,100_1_DomaineSaintJean_Bouygues,4.0,642000.0,535000.0,5350.0
2219,96_DomaineSaintJean_Bouygues,4.0,648000.0,540000.0,5625.0
2220,97_2_DomaineSaintJean_Bouygues,4.0,675000.0,562500.0,5798.97
2221,97_3_DomaineSaintJean_Bouygues,4.0,695000.0,579166.67,5970.79
2222,110_DomaineSaintJean_Bouygues,4.0,734000.0,611666.67,5560.61
2223,113_DomaineSaintJean_Bouygues,4.0,734000.0,611666.67,5412.98
2224,104_5_DomaineSaintJean_Bouygues,4.0,955000.0,795833.33,7652.24
2225,142_5_DomaineSaintJean_Bouygues,4.0,995000.0,829166.67,5818.71
2226,118_5_DomaineSaintJean_Bouygues,4.0,1072000.0,893333.33,7570.62
2227,150_5_DomaineSaintJean_Bouygues,4.0,1275000.0,1062500.0,7083.33
2228,45_1_ECHO_Bouygues,2.0,226000.0,188333.33,4169.43
2229,60_3_ECHO_Bouygues,3.0,287000.0,239166.67,3978.82
2230,66_2_ECHO_Bouygues,3.0,309000.0,257500.0,3882.69
2231,80_ECHO_Bouygues,4.0,309000.0,257500.0,3197.57
2232,80__1_ECHO_Bouygues,4.0,309000.0,257500.0,3196.77
2233,80_1_ECHO_Bouygues,4.0,314000.0,261666.67,3249.31
2234,80_2_ECHO_Bouygues,4.0,318000.0,265000.0,3290.7
2235,80_2__1_ECHO_Bouygues,4.0,318000.0,265000.0,3290.7
2236,38_1_CarrMer_Bouygues,2.0,163000.0,135833.33,3567.99
2237,40_1_CarrMer_Bouygues,2.0,166000.0,138333.33,3409.74
2238,41_1_CarrMer_Bouygues,2.0,167000.0,139166.67,3324.57
2239,42_1_CarrMer_Bouygues,2.0,168000.0,140000.0,3286.38
2240,41_1__1_CarrMer_Bouygues,2.0,170000.0,141666.67,3436.01
2241,40_2_CarrMer_Bouygues,2.0,171000.0,142500.0,3497.79
2242,59_CarrMer_Bouygues,3.0,242000.0,201666.67,3396.78
2243,65_CarrMer_Bouygues,3.0,250000.0,208333.33,3160.4
2244,63_2_CarrMer_Bouygues,3.0,250000.0,208333.33,3274.14
2245,64_1_CarrMer_Bouygues,3.0,255000.0,212500.0,3300.71
2246,59_1_CarrMer_Bouygues,3.0,261000.0,217500.0,3650.55
2247,61_DOMAINEDUSUD_Bouygues,3.0,209000.0,174166.67,2840.75
2248,64_2_DOMAINEDUSUD_Bouygues,3.0,211000.0,175833.33,2737.56
2249,60_1_Rivesd'_Bouygues,3.0,191000.1895734597,159166.82,2622.19
2250,59_4_NOVADIEM_Bouygues,3.0,202450.0,168708.33,2843.56
2251,82_1_NOVADIEM_Bouygues,4.0,277500.2843601896,231250.24,2816.69
2252,132_11_NOVADIEM_Bouygues,5.0,446800.3791469194,372333.65,2806.25
2253,47_3_L'ATELIERB_Bouygues,2.0,210000.0,175000.0,3700.57
2254,67_L'ATELIERB_Bouygues,3.0,242000.0,201666.67,2994.75
2255,65_2_L'ATELIERB_Bouygues,3.0,242500.0,202083.33,3086.18
2256,67_2_L'ATELIERB_Bouygues,3.0,252000.0,210000.0,3118.97
2257,88_4_L'ATELIERB_Bouygues,4.0,316000.0,263333.33,2985.98
2258,88_3_L'ATELIERB_Bouygues,4.0,316500.0,263750.0,2975.18
2259,89_3_L'ATELIERB_Bouygues,4.0,316500.0,263750.0,2956.84
2260,89_4_L'ATELIERB_Bouygues,4.0,317200.0,264333.33,2963.38
2261,88_4__1_L'ATELIERB_Bouygues,4.0,333000.0,277500.0,3130.29
2262,99_3_L'ATELIERB_Bouygues,5.0,344000.0,286666.67,2873.28
2263,100_5_L'ATELIERB_Bouygues,5.0,354500.0,295416.67,2953.28
2264,45_1_Le43_Bouygues,2.0,273000.0,227500.0,5055.56
2265,64_1_Le43_Bouygues,3.0,370000.0,308333.33,4787.78
2266,64_2_Le43_Bouygues,3.0,379500.0,316250.0,4910.71
2267,68_1_Le43_Bouygues,3.0,381500.0,317916.67,4668.38
2268,68_2_Le43_Bouygues,3.0,392500.0,327083.33,4802.99
2269,68_1__1_Le43_Bouygues,3.0,393500.0,327916.67,4822.3
2270,68_2__1_Le43_Bouygues,3.0,402500.0,335416.67,4925.35
2271,143_3_Le43_Bouygues,4.0,890000.0,741666.67,5168.41
2272,94_8_LeCoursdesMinimes_Bouygues,4.0,498000.0,415000.0,4396.19
2273,106_8_LeCoursdesMinimes_Bouygues,4.0,530000.0,441666.67,4158.82
2274,38_VARIATIONS_Bouygues,1.0,181500.0,151250.0,3966.69
2275,39_5_VARIATIONS_Bouygues,2.0,190250.0,158541.67,4023.9
2276,39_1_VARIATIONS_Bouygues,2.0,193340.0,161116.67,4038.01
2277,44_1_VARIATIONS_Bouygues,2.0,197460.0,164550.0,3664.81
2278,42_VARIATIONS_Bouygues,2.0,197610.0,164675.0,3838.58
2279,38__1_VARIATIONS_Bouygues,2.0,198490.0,165408.33,4274.12
2280,42__1_VARIATIONS_Bouygues,2.0,198490.0,165408.33,3860.17
2281,43_3_VARIATIONS_Bouygues,2.0,203640.0,169700.0,3919.17
2282,40_3_VARIATIONS_Bouygues,2.0,207760.0,173133.33,4233.09
2283,44_2_VARIATIONS_Bouygues,2.0,208790.0,173991.67,3927.58
2284,43_4_VARIATIONS_Bouygues,2.0,208790.0,173991.67,4018.28
2285,44_3_VARIATIONS_Bouygues,2.0,213940.0,178283.33,4024.45
2286,43_5_VARIATIONS_Bouygues,2.0,213941.0,178284.17,4117.42
2287,43_5__1_VARIATIONS_Bouygues,2.0,213941.0,178284.17,4117.42
2288,44_4_VARIATIONS_Bouygues,2.0,219090.0,182575.0,4121.33
2289,50_3_VARIATIONS_Bouygues,2.0,,,
2290,50_4_VARIATIONS_Bouygues,2.0,224240.0,186866.67,3729.87
2291,50_5_VARIATIONS_Bouygues,2.0,229906.0,191588.33,3824.12
2292,50_6_VARIATIONS_Bouygues,2.0,235056.0,195880.0,3909.78
2293,59_2_VARIATIONS_Bouygues,3.0,245000.0,204166.67,3414.16
2294,62_VARIATIONS_Bouygues,3.0,246000.0,205000.0,3277.9
2295,63_1_VARIATIONS_Bouygues,3.0,247050.0,205875.0,3262.68
2296,62_1_VARIATIONS_Bouygues,3.0,252050.0,210041.67,3358.52
2297,63_4_VARIATIONS_Bouygues,3.0,272650.0,227208.33,3600.77
2298,83_4_VARIATIONS_Bouygues,4.0,321000.0,267500.0,3199.76
2299,81_3_VARIATIONS_Bouygues,4.0,322000.0,268333.33,3293.24
2300,81_3__1_VARIATIONS_Bouygues,4.0,322000.0,268333.33,3293.24
2301,81_4_VARIATIONS_Bouygues,4.0,326000.0,271666.67,3334.15
2302,81_4__1_VARIATIONS_Bouygues,4.0,326000.0,271666.67,3334.15
2303,85_4_VARIATIONS_Bouygues,4.0,329500.0,274583.33,3215.26
2304,83_5_VARIATIONS_Bouygues,4.0,329500.0,274583.33,3284.49
2305,81_5_VARIATIONS_Bouygues,4.0,331000.0,275833.33,3385.29
2306,81_5__1_VARIATIONS_Bouygues,4.0,331000.0,275833.33,3385.29
2307,81_6_VARIATIONS_Bouygues,4.0,334500.0,278750.0,3421.08
2308,85_5_VARIATIONS_Bouygues,4.0,334500.0,278750.0,3260.23
2309,81_6__1_VARIATIONS_Bouygues,4.0,336000.0,280000.0,3436.43
2310,81_6__2_VARIATIONS_Bouygues,4.0,336000.0,280000.0,3436.43
2311,83_6_VARIATIONS_Bouygues,4.0,336000.0,280000.0,3349.28
2312,81_7_VARIATIONS_Bouygues,4.0,337000.0,280833.33,3446.65
2313,81_7__1_VARIATIONS_Bouygues,4.0,339500.0,282916.67,3472.22
2314,85_6_VARIATIONS_Bouygues,4.0,339500.0,282916.67,3312.84
2315,81_6__3_VARIATIONS_Bouygues,4.0,340000.0,283333.33,3477.34
2316,83_7_VARIATIONS_Bouygues,4.0,341000.0,284166.67,3399.12
2317,81_7__2_VARIATIONS_Bouygues,4.0,344500.0,287083.33,3523.36
2318,81_7__3_VARIATIONS_Bouygues,4.0,344500.0,287083.33,3523.36
2319,85_7_VARIATIONS_Bouygues,4.0,344500.0,287083.33,3361.63
2320,100_6_VARIATIONS_Bouygues,5.0,382000.0,318333.33,3158.07
2321,102_6_VARIATIONS_Bouygues,4.0,390000.0,325000.0,3166.41
2322,90_4_PurEden_Bouygues,4.0,385000.0,320833.33,3560.86
2323,128_4_PurEden_Bouygues,5.0,530000.0,441666.67,3440.84
2324,58_1_Hritage_Bouygues,3.0,252000.0,210000.0,3596.51
2325,58_4_Hritage_Bouygues,3.0,260000.0,216666.67,3710.68
2326,51_3_Hritage_Bouygues,2.0,262000.0,218333.33,4266.82
2327,61_2_Hritage_Bouygues,3.0,267000.0,222500.0,3621.42
2328,60_1_Hritage_Bouygues,3.0,270000.0,225000.0,3723.32
2329,62_1_Hritage_Bouygues,3.0,271000.0,225833.33,3621.45
2330,55_3_Hritage_Bouygues,2.0,272000.0,226666.67,4108.51
2331,58_3_Hritage_Bouygues,3.0,274000.0,228333.33,3910.49
2332,64_2_Hritage_Bouygues,3.0,279000.0,232500.0,3629.41
2333,64_1_Hritage_Bouygues,3.0,280000.0,233333.33,3609.74
2334,60_2_Hritage_Bouygues,3.0,280000.0,233333.33,3861.22
2335,64_2__1_Hritage_Bouygues,3.0,280000.0,233333.33,3600.27
2336,58_5_Hritage_Bouygues,3.0,280000.0,233333.33,3996.12
2337,60_3_Hritage_Bouygues,3.0,287000.0,239166.67,3957.75
2338,68_2_Hritage_Bouygues,3.0,341000.0,284166.67,4152.06
2339,81_Hritage_Bouygues,4.0,360000.0,300000.0,3682.34
2340,82_Hritage_Bouygues,4.0,365000.0,304166.67,3684.64
2341,82__1_Hritage_Bouygues,4.0,370000.0,308333.33,3735.11
2342,82__2_Hritage_Bouygues,4.0,375000.0,312500.0,3785.58
2343,83_Hritage_Bouygues,4.0,380000.0,316666.67,3812.51
2344,81_4_Hritage_Bouygues,3.0,392000.0,326666.67,3998.86
2345,101_4_Hritage_Bouygues,4.0,431000.0,359166.67,3527.47
2346,50_3_CampusSaint-Michel_Bouygues,3.0,277400.0,231166.67,4614.11
2347,56_3_CampusSaint-Michel_Bouygues,3.0,318000.0,265000.0,4657.29
2348,58_3_CampusSaint-Michel_Bouygues,3.0,341000.0,284166.67,4865.87
2349,77_5_CTGARONNE_Bouygues,4.0,359000.0,299166.67,3870.7
2350,66_1_LeClosdesNoyers_Bouygues,3.0,286000.0,238333.33,3601.83
2351,66_1__1_LeClosdesNoyers_Bouygues,3.0,287000.0,239166.67,3571.78
2352,66_LeClosdesNoyers_Bouygues,3.0,287000.0,239166.67,3581.95
2353,66_1__2_LeClosdesNoyers_Bouygues,3.0,290000.0,241666.67,3610.74
2354,66__1_LeClosdesNoyers_Bouygues,3.0,295000.0,245833.33,3681.24
2355,93_LeClosdesNoyers_Bouygues,4.0,350000.0,291666.67,3120.76
2356,89_LeClosdesNoyers_Bouygues,4.0,350000.0,291666.67,3244.71
2357,103_LeClosdesNoyers_Bouygues,5.0,380000.0,316666.67,3056.33
2358,103__1_LeClosdesNoyers_Bouygues,5.0,390000.0,325000.0,3146.18
2359,77_1_TRIPTYK_Bouygues,4.0,397000.0,330833.33,4263.32
2360,62_CarrdesSens_Bouygues,3.0,328000.0,273333.33,4373.33
2361,103_1_CarrdesSens_Bouygues,5.0,420000.0,350000.0,3381.64
2362,81_2_CarrdesSens_Bouygues,4.0,439000.0,365833.33,4488.75
2363,81_5_CarrdesSens_Bouygues,4.0,443000.0,369166.67,4529.65
2364,81_3_CarrdesSens_Bouygues,4.0,448000.0,373333.33,4580.78
2365,115_CarrdesSens_Bouygues,5.0,458000.0,381666.67,3304.47
2366,115__1_CarrdesSens_Bouygues,5.0,459000.0,382500.0,3311.69
2367,106_CarrdesSens_Bouygues,4.0,491000.0,409166.67,3860.06
2368,59_0_ASTREE_Bouygues,3.0,160000.37914691944,133333.65,2243.92
2369,61_0_ASTREE_Bouygues,3.0,165000.56872037915,137500.47,2251.52
2370,59_1_ASTREE_Bouygues,3.0,174999.8104265403,145833.18,2450.98
2371,60_1_ASTREE_Bouygues,3.0,175999.62085308056,146666.35,2433.89
2372,63_1_ASTREE_Bouygues,3.0,185000.1895734597,154166.82,2437.03
2373,60_3_ASTREE_Bouygues,3.0,190000.37914691944,158333.65,2626.2
2374,63_2_ASTREE_Bouygues,3.0,195000.5687203792,162500.47,2568.77
2375,41_1_ASTREE_Bouygues,2.0,180000.0,150000.0,3644.31
2376,41_ASTREE_Bouygues,2.0,180000.0,150000.0,3646.97
2377,40_2_ASTREE_Bouygues,2.0,185000.0,154166.67,3817.9
2378,41_2_ASTREE_Bouygues,2.0,185000.0,154166.67,3745.55
2379,41_1__1_ASTREE_Bouygues,2.0,190000.0,158333.33,3835.59
2380,40_2__1_ASTREE_Bouygues,2.0,190000.0,158333.33,3869.34
2381,40_3_ASTREE_Bouygues,2.0,196000.0,163333.33,4044.91
